,bathrooms,bedrooms,bhk,dist_arprt,host_count,latitude,longitude,metrostn_count,minstay,neighborhood,overall_satisfaction,price,rest_count,reviews,review_count,room_id,room_type
1120,1.0,1.0,1.0,0.251721976604,8989,41.895243,12.506985,13,2.0,Municipio 1,4.5,69.0,77,50,140078,1272359,Private room
1121,1.0,1.0,1.0,0.251721976604,8989,41.908217,12.469395,13,1.0,Municipio 1,2.0,196.0,77,0,140078,7356524,Private room
1122,1.0,1.0,1.0,0.251721976604,8989,41.901933,12.475938,13,3.0,Municipio 1,2.0,151.0,77,0,140078,1344974,Entire home/apt
1123,1.0,1.0,1.0,0.251721976604,8989,41.909026,12.453188,13,2.0,Municipio 1,5.0,58.0,77,17,140078,1221610,Entire home/apt
1124,1.0,1.0,1.0,0.251721976604,8989,41.895806,12.488645,13,3.0,Municipio 1,4.5,109.0,77,39,140078,1221863,Entire home/apt
1125,1.0,1.0,1.0,0.251721976604,8989,41.889338,12.469385,13,3.0,Municipio 1,4.5,138.0,77,7,140078,1222414,Entire home/apt
1126,1.0,1.0,1.0,0.251721976604,8989,41.890007,12.475337,13,3.0,Municipio 1,4.5,179.0,77,21,140078,1342503,Entire home/apt
1127,1.0,1.0,1.0,0.251721976604,8989,41.910964,12.450871,13,2.0,Municipio 1,4.5,58.0,77,93,140078,1342256,Entire home/apt
1128,1.0,1.0,1.0,0.251721976604,8989,41.903155,12.460114,13,1.0,Municipio 1,4.5,58.0,77,25,140078,1340011,Private room
1129,1.0,1.0,1.0,0.251721976604,8989,41.891432,12.512014,13,2.0,Municipio 1,5.0,46.0,77,3,140078,1339945,Private room
1130,1.5,1.0,1.0,0.251721976604,8989,41.900595,12.473349,13,2.0,Municipio 1,4.5,81.0,77,3,140078,7328928,Entire home/apt
1131,2.0,1.0,1.0,0.251721976604,8989,41.893666,12.476719,13,3.0,Municipio 1,5.0,150.0,77,3,140078,7373364,Entire home/apt
1132,1.0,1.0,1.0,0.251721976604,8989,41.909851,12.455273,13,3.0,Municipio 1,5.0,75.0,77,21,140078,1230274,Entire home/apt
1133,1.0,1.0,1.0,0.251721976604,8989,41.89122,12.470438,13,2.0,Municipio 1,5.0,104.0,77,1,140078,1325114,Entire home/apt
1134,1.0,1.0,1.0,0.251721976604,8989,41.897771,12.507131,13,1.0,Municipio 1,4.0,17.0,77,111,140078,1239971,Private room
1135,1.0,1.0,1.0,0.251721976604,8989,41.881345,12.47549,13,3.0,Municipio 1,4.5,81.0,77,34,140078,1314043,Entire home/apt
1136,1.0,1.0,1.0,0.251721976604,8989,41.896394,12.495461,13,1.0,Municipio 1,2.0,92.0,77,0,140078,7341268,Private room
1137,1.0,1.0,1.0,0.251721976604,8989,41.906744,12.500089,13,2.0,Municipio 1,4.5,46.0,77,5,140078,7342734,Private room
1138,1.0,1.0,1.0,0.251721976604,8989,41.896806,12.470174,13,4.0,Municipio 1,4.5,138.0,77,9,140078,1310977,Entire home/apt
1139,1.0,1.0,1.0,0.251721976604,8989,41.907728,12.457033,13,1.0,Municipio 1,2.0,81.0,77,0,140078,1241663,Private room
1140,1.0,1.0,1.0,0.251721976604,8989,41.894109,12.477519,13,3.0,Municipio 1,4.5,86.0,77,10,140078,1339568,Entire home/apt
1141,1.0,1.0,1.0,0.251721976604,8989,41.900301,12.48423,13,3.0,Municipio 1,4.0,230.0,77,1,140078,1345125,Entire home/apt
1142,3.0,1.0,1.0,0.251721976604,8989,41.906332,12.499339,13,1.0,Municipio 1,2.0,173.0,77,0,140078,7327877,Private room
1143,1.0,1.0,1.0,0.251721976604,8989,41.875145,12.487479,13,3.0,Municipio 1,2.0,184.0,77,0,140078,1345378,Entire home/apt
1144,1.0,1.0,1.0,0.251721976604,8989,41.896126,12.493467,13,2.0,Municipio 1,4.5,127.0,77,49,140078,1269849,Entire home/apt
1145,1.0,1.0,1.0,0.251721976604,8989,41.888091,12.472766,13,3.0,Municipio 1,2.0,103.0,77,0,140078,7355287,Entire home/apt
1146,1.0,1.0,1.0,0.251721976604,8989,41.894872,12.498034,13,3.0,Municipio 1,5.0,127.0,77,1,140078,1257603,Entire home/apt
1147,1.0,1.0,1.0,0.251721976604,8989,41.901616,12.483421,13,2.0,Municipio 1,4.5,138.0,77,60,140078,1302394,Entire home/apt
1148,1.0,1.0,1.0,0.251721976604,8989,41.904998,12.485083,13,3.0,Municipio 1,4.0,156.0,77,4,140078,1245420,Entire home/apt
1149,1.0,1.0,1.0,0.251721976604,8989,41.888236,12.508279,13,1.0,Municipio 1,2.0,73.0,77,0,140078,7171672,Private room
1150,1.0,1.0,1.0,0.251721976604,8989,41.909071,12.478661,13,2.0,Municipio 1,4.5,92.0,77,96,140078,1335951,Entire home/apt
1151,1.0,1.0,1.0,0.251721976604,8989,41.909739,12.450067,13,1.0,Municipio 1,5.0,46.0,77,3,140078,1223640,Private room
1152,1.0,1.0,1.0,0.251721976604,8989,41.896417,12.479259,13,1.0,Municipio 1,4.5,137.0,77,24,140078,1224305,Private room
1153,1.0,1.0,1.0,0.251721976604,8989,41.907706,12.453026,13,2.0,Municipio 1,2.0,92.0,77,0,140078,1334026,Private room
1154,1.0,1.0,1.0,0.251721976604,8989,41.894678,12.48096,13,1.0,Municipio 1,5.0,107.0,77,62,140078,1224367,Private room
1155,1.0,1.0,1.0,0.251721976604,8989,41.895043,12.496176,13,6.0,Municipio 1,4.5,109.0,77,7,140078,1333771,Entire home/apt
1156,2.0,1.0,1.0,0.251721976604,8989,41.907307,12.467069,13,3.0,Municipio 1,2.0,196.0,77,0,140078,7371796,Entire home/apt
1157,1.0,1.0,1.0,0.251721976604,8989,41.907012,12.457178,13,1.0,Municipio 1,5.0,58.0,77,1,140078,7366452,Private room
1158,1.0,1.0,1.0,0.251721976604,8989,41.891354,12.511585,13,2.0,Municipio 1,4.5,46.0,77,5,140078,1331968,Private room
1159,1.0,1.0,1.0,0.251721976604,8989,41.889225,12.471325,13,2.0,Municipio 1,4.5,81.0,77,31,140078,1331465,Entire home/apt
1160,1.0,1.0,1.0,0.251721976604,8989,41.89509,12.510719,13,2.0,Municipio 1,4.5,81.0,77,31,140078,1225325,Private room
1161,1.0,1.0,1.0,0.251721976604,8989,41.892753,12.466896,13,2.0,Municipio 1,4.5,92.0,77,42,140078,1226766,Entire home/apt
1162,1.0,1.0,1.0,0.251721976604,8989,41.892554,12.475785,13,3.0,Municipio 1,4.5,150.0,77,8,140078,1338805,Entire home/apt
1163,1.0,1.0,1.0,0.251721976604,8989,41.889857,12.466592,13,2.0,Municipio 1,4.5,58.0,77,74,140078,1247730,Private room
1164,1.0,1.0,1.0,0.251721976604,8989,41.88761,12.496951,13,1.0,Municipio 1,2.0,132.0,77,0,140078,1247379,Entire home/apt
1165,1.0,1.0,1.0,0.251721976604,8989,41.888604,12.497494,13,1.0,Municipio 1,5.0,143.0,77,1,140078,1247378,Entire home/apt
1166,1.0,1.0,1.0,0.251721976604,8989,41.897318,12.505221,13,1.0,Municipio 1,4.0,17.0,77,87,140078,1245941,Private room
1167,1.0,1.0,1.0,0.251721976604,8989,41.908089,12.454966,13,1.0,Municipio 1,4.5,81.0,77,2,140078,1471364,Private room
1168,1.0,1.0,1.0,0.251721976604,8989,41.897602,12.467531,13,3.0,Municipio 1,4.5,134.0,77,11,140078,1470028,Private room
1169,2.0,1.0,1.0,0.251721976604,8989,41.905882,12.484514,13,7.0,Municipio 1,5.0,157.0,77,1,140078,7394514,Entire home/apt
1170,1.0,1.0,1.0,0.251721976604,8989,41.896024,12.497866,13,1.0,Municipio 1,2.0,90.0,77,0,140078,1176604,Private room
1171,1.0,1.0,1.0,0.251721976604,8989,41.888028,12.472459,13,1.0,Municipio 1,2.0,139.0,77,0,140078,7268594,Private room
1172,1.0,1.0,1.0,0.251721976604,8989,41.901123,12.467599,13,2.0,Municipio 1,4.5,109.0,77,4,140078,1188916,Entire home/apt
1173,1.0,1.0,1.0,0.251721976604,8989,41.886018,12.473134,13,1.0,Municipio 1,4.5,68.0,77,11,140078,7274998,Entire home/apt
1174,1.5,1.0,1.0,0.251721976604,8989,41.90711,12.460421,13,1.0,Municipio 1,4.5,55.0,77,4,140078,7275299,Private room
1175,1.0,1.0,1.0,0.251721976604,8989,41.910683,12.457297,13,1.0,Municipio 1,2.0,73.0,77,0,140078,7395351,Private room
1176,1.0,1.0,1.0,0.251721976604,8989,41.904491,12.482276,13,3.0,Municipio 1,2.0,207.0,77,0,140078,7386074,Entire home/apt
1177,1.0,1.0,1.0,0.251721976604,8989,41.901535,12.476198,13,3.0,Municipio 1,4.5,114.0,77,13,140078,1193343,Entire home/apt
1178,1.0,1.0,1.0,0.251721976604,8989,41.87912,12.47491,13,1.0,Municipio 1,4.5,75.0,77,2,140078,1425476,Entire home/apt
1179,1.0,1.0,1.0,0.251721976604,8989,41.915128,12.455714,13,3.0,Municipio 1,5.0,87.0,77,18,140078,1194237,Entire home/apt
1180,1.0,1.0,1.0,0.251721976604,8989,41.908275,12.450079,13,3.0,Municipio 1,4.5,83.0,77,25,140078,1419167,Entire home/apt
1181,1.0,1.0,1.0,0.251721976604,8989,41.88815,12.476506,13,2.0,Municipio 1,4.5,112.0,77,30,140078,1195755,Entire home/apt
1182,1.0,1.0,1.0,0.251721976604,8989,41.887183,12.477054,13,2.0,Municipio 1,5.0,92.0,77,46,140078,1418867,Entire home/apt
1183,1.0,1.0,1.0,0.251721976604,8989,41.897818,12.475042,13,1.0,Municipio 1,4.5,58.0,77,10,140078,7283466,Private room
1184,2.0,1.0,1.0,0.251721976604,8989,41.898391,12.469374,13,1.0,Municipio 1,2.0,96.0,77,0,140078,7284781,Private room
1185,1.0,1.0,1.0,0.251721976604,8989,41.907061,12.458002,13,2.0,Municipio 1,2.0,113.0,77,0,140078,7275694,Private room
1186,1.0,1.0,1.0,0.251721976604,8989,41.909081,12.459303,13,1.0,Municipio 1,4.5,115.0,77,4,140078,1172635,Private room
1187,1.0,1.0,1.0,0.251721976604,8989,41.888689,12.496884,13,3.0,Municipio 1,4.5,81.0,77,70,140078,1472769,Entire home/apt
1188,1.5,1.0,1.0,0.251721976604,8989,41.888848,12.470198,13,3.0,Municipio 1,4.5,40.0,77,43,140078,1170571,Private room
1189,1.0,1.0,1.0,0.251721976604,8989,41.875482,12.490762,13,2.0,Municipio 1,4.0,96.0,77,4,140078,1458931,Entire home/apt
1190,1.0,1.0,1.0,0.251721976604,8989,41.886825,12.511602,13,1.0,Municipio 1,4.5,91.0,77,2,140078,7269469,Private room
1191,1.0,1.0,1.0,0.251721976604,8989,41.892854,12.493059,13,3.0,Municipio 1,5.0,230.0,77,1,140078,1457712,Entire home/apt
1192,1.0,1.0,1.0,0.251721976604,8989,41.888237,12.476705,13,1.0,Municipio 1,2.0,88.0,77,0,140078,7390238,Entire home/apt
1193,1.0,1.0,1.0,0.251721976604,8989,41.903981,12.487521,13,3.0,Municipio 1,1.0,225.0,77,1,140078,1457588,Entire home/apt
1194,1.0,1.0,1.0,0.251721976604,8989,41.907601,12.453434,13,3.0,Municipio 1,4.0,177.0,77,1,140078,1457458,Entire home/apt
1195,1.0,1.0,1.0,0.251721976604,8989,41.908897,12.470053,13,2.0,Municipio 1,4.5,45.0,77,49,140078,1457339,Private room
1196,1.0,1.0,1.0,0.251721976604,8989,41.908557,12.470293,13,2.0,Municipio 1,4.5,57.0,77,35,140078,1457239,Private room
1197,1.0,1.0,1.0,0.251721976604,8989,41.898435,12.469412,13,3.0,Municipio 1,4.0,221.0,77,1,140078,1457214,Entire home/apt
1198,3.0,1.0,1.0,0.251721976604,8989,41.89028,12.513095,13,1.0,Municipio 1,2.0,46.0,77,0,140078,7269798,Private room
1199,1.0,1.0,1.0,0.251721976604,8989,41.890494,12.49078,13,2.0,Municipio 1,4.5,81.0,77,117,140078,1452308,Entire home/apt
1200,1.0,1.0,1.0,0.251721976604,8989,41.893212,12.478505,13,2.0,Municipio 1,2.0,144.0,77,0,140078,1180329,Entire home/apt
1201,1.0,1.0,1.0,0.251721976604,8989,41.909633,12.446957,13,3.0,Municipio 1,4.5,58.0,77,18,140078,1178992,Private room
1202,0.5,1.0,1.0,0.251721976604,8989,41.913087,12.460776,13,3.0,Municipio 1,5.0,75.0,77,5,140078,1475131,Private room
1203,1.0,1.0,1.0,0.251721976604,8989,41.883836,12.466145,13,2.0,Municipio 1,2.0,116.0,77,0,140078,7263028,Entire home/apt
1204,1.0,1.0,1.0,0.251721976604,8989,41.899653,12.471878,13,1.0,Municipio 1,2.0,131.0,77,0,140078,7396703,Private room
1205,1.0,1.0,1.0,0.251721976604,8989,41.891646,12.508909,13,1.0,Municipio 1,5.0,38.0,77,1,140078,7266907,Private room
1206,1.0,1.0,1.0,0.251721976604,8989,41.888941,12.496605,13,2.0,Municipio 1,4.5,138.0,77,32,140078,1473822,Entire home/apt
1207,1.0,1.0,1.0,0.251721976604,8989,41.908472,12.475653,13,1.0,Municipio 1,2.0,135.0,77,0,140078,7396483,Private room
1208,1.0,1.0,1.0,0.251721976604,8989,41.895987,12.493765,13,1.0,Municipio 1,4.5,81.0,77,66,140078,1415786,Entire home/apt
1209,1.0,1.0,1.0,0.251721976604,8989,41.891639,12.509661,13,1.0,Municipio 1,2.0,69.0,77,0,140078,1241734,Private room
1210,1.5,1.0,1.0,0.251721976604,8989,41.916045,12.462283,13,2.0,Municipio 1,5.0,92.0,77,2,140078,1449334,Entire home/apt
1211,1.0,1.0,1.0,0.251721976604,8989,41.894384,12.502825,13,3.0,Municipio 1,4.0,69.0,77,39,140078,1189633,Entire home/apt
1212,1.0,1.0,1.0,0.251721976604,8989,41.900167,12.502202,13,1.0,Municipio 1,4.0,21.0,77,57,140078,1286823,Shared room
1213,1.0,1.0,1.0,0.251721976604,8989,41.899891,12.502315,13,1.0,Municipio 1,4.0,21.0,77,38,140078,1286735,Shared room
1214,1.0,1.0,1.0,0.251721976604,8989,41.907048,12.468105,13,1.0,Municipio 1,4.5,68.0,77,58,140078,1249981,Private room
1215,1.0,1.0,1.0,0.251721976604,8989,41.887822,12.46751,13,3.0,Municipio 1,5.0,40.0,77,1,140078,7351858,Private room
1216,0.5,1.0,1.0,0.251721976604,8989,41.892918,12.505339,13,2.0,Municipio 1,4.0,63.0,77,66,140078,1285986,Private room
1217,1.0,1.0,1.0,0.251721976604,8989,41.900582,12.484883,13,1.0,Municipio 1,2.0,114.0,77,0,140078,7352530,Private room
1218,1.0,1.0,1.0,0.251721976604,8989,41.889265,12.497513,13,2.0,Municipio 1,4.5,91.0,77,2,140078,1285247,Private room
1219,1.0,1.0,1.0,0.251721976604,8989,41.909487,12.479342,13,3.0,Municipio 1,4.5,144.0,77,45,140078,1284592,Entire home/apt
1220,1.0,1.0,1.0,0.251721976604,8989,41.906964,12.457887,13,1.0,Municipio 1,2.0,81.0,77,0,140078,1288545,Private room
1221,1.0,1.0,1.0,0.251721976604,8989,41.902269,12.469144,13,2.0,Municipio 1,4.5,115.0,77,16,140078,1250526,Entire home/apt
1222,1.0,1.0,1.0,0.251721976604,8989,41.88808,12.496697,13,1.0,Municipio 1,2.0,126.0,77,0,140078,1248462,Entire home/apt
1223,1.0,1.0,1.0,0.251721976604,8989,41.886865,12.498312,13,1.0,Municipio 1,3.0,131.0,77,1,140078,1248421,Entire home/apt
1224,1.0,1.0,1.0,0.251721976604,8989,41.889203,12.49469,13,2.0,Municipio 1,4.5,90.0,77,21,140078,1248307,Entire home/apt
1225,1.0,1.0,1.0,0.251721976604,8989,41.89856,12.47138,13,2.0,Municipio 1,4.5,184.0,77,59,140078,1301204,Entire home/apt
1226,1.0,1.0,1.0,0.251721976604,8989,41.909107,12.459344,13,3.0,Municipio 1,2.0,174.0,77,0,140078,7344135,Entire home/apt
1227,1.0,1.0,1.0,0.251721976604,8989,41.895519,12.490652,13,2.0,Municipio 1,4.5,46.0,77,107,140078,1245854,Private room
1228,1.0,1.0,1.0,0.251721976604,8989,41.896028,12.490958,13,2.0,Municipio 1,2.0,138.0,77,0,140078,1245882,Entire home/apt
1229,1.0,1.0,1.0,0.251721976604,8989,41.892026,12.471295,13,2.0,Municipio 1,5.0,92.0,77,20,140078,1296432,Entire home/apt
1230,1.0,1.0,1.0,0.251721976604,8989,41.910032,12.461875,13,2.0,Municipio 1,2.0,78.0,77,0,140078,7359032,Private room
1231,1.0,1.0,1.0,0.251721976604,8989,41.910035,12.496487,13,5.0,Municipio 1,4.0,92.0,77,7,140078,1289475,Entire home/apt
1232,1.0,1.0,1.0,0.251721976604,8989,41.88992,12.469479,13,3.0,Municipio 1,4.5,109.0,77,3,140078,1289661,Entire home/apt
1233,2.0,1.0,1.0,0.251721976604,8989,41.887705,12.470978,13,3.0,Municipio 1,4.5,138.0,77,64,140078,1289830,Entire home/apt
1234,1.0,1.0,1.0,0.251721976604,8989,41.892895,12.501332,13,6.0,Municipio 1,4.0,98.0,77,5,140078,1444944,Entire home/apt
1235,1.0,1.0,1.0,0.251721976604,8989,41.897081,12.479673,13,1.0,Municipio 1,5.0,121.0,77,122,140078,1190619,Private room
1236,1.0,1.0,1.0,0.251721976604,8989,41.896583,12.493032,13,2.0,Municipio 1,5.0,121.0,77,93,140078,1444489,Entire home/apt
1237,1.0,1.0,1.0,0.251721976604,8989,41.886097,12.46383,13,2.0,Municipio 1,2.0,104.0,77,0,140078,7271654,Entire home/apt
1238,1.0,1.0,1.0,0.251721976604,8989,41.896056,12.479631,13,2.0,Municipio 1,5.0,172.0,77,48,140078,1441028,Entire home/apt
1239,1.0,1.0,1.0,0.251721976604,8989,41.911467,12.45534,13,3.0,Municipio 1,5.0,115.0,77,18,140078,1440207,Entire home/apt
1240,1.0,1.0,1.0,0.251721976604,8989,41.906732,12.443393,13,2.0,Municipio 1,4.0,40.0,77,11,140078,1191902,Private room
1241,1.0,1.0,1.0,0.251721976604,8989,41.891642,12.470201,13,3.0,Municipio 1,4.5,173.0,77,11,140078,1192825,Entire home/apt
1242,1.0,1.0,1.0,0.251721976604,8989,41.907989,12.456293,13,1.0,Municipio 1,2.0,174.0,77,0,140078,7272869,Entire home/apt
1243,1.0,1.0,1.0,0.251721976604,8989,41.894341,12.47739,13,1.0,Municipio 1,5.0,123.0,77,24,140078,1436983,Entire home/apt
1244,1.0,1.0,1.0,0.251721976604,8989,41.910367,12.460704,13,1.0,Municipio 1,2.0,161.0,77,0,140078,7273163,Private room
1245,2.0,1.0,1.0,0.251721976604,8989,41.88061,12.47304,13,2.0,Municipio 1,4.0,52.0,77,12,140078,1444381,Private room
1246,1.0,1.0,1.0,0.251721976604,8989,41.904707,12.500287,13,1.0,Municipio 1,3.0,68.0,77,1,140078,7326371,Private room
1247,1.0,1.0,1.0,0.251721976604,8989,41.893465,12.48615,13,3.0,Municipio 1,5.0,63.0,77,36,140078,1248570,Entire home/apt
1248,1.0,1.0,1.0,0.251721976604,8989,41.90712,12.46072,13,2.0,Municipio 1,5.0,242.0,77,23,140078,1291148,Entire home/apt
1249,1.0,1.0,1.0,0.251721976604,8989,41.90994,12.477077,13,2.0,Municipio 1,4.5,139.0,77,23,140078,1290984,Entire home/apt
1250,1.0,1.0,1.0,0.251721976604,8989,41.883419,12.488074,13,4.0,Municipio 1,4.5,127.0,77,94,140078,1290508,Entire home/apt
1251,1.0,1.0,1.0,0.251721976604,8989,41.907976,12.4596,13,1.0,Municipio 1,2.0,81.0,77,0,140078,1290398,Private room
1252,1.0,1.0,1.0,0.251721976604,8989,41.899498,12.471387,13,2.0,Municipio 1,4.0,115.0,77,17,140078,1290148,Entire home/apt
1253,1.0,1.0,1.0,0.251721976604,8989,41.898129,12.498784,13,1.0,Municipio 1,4.5,98.0,77,3,140078,1448153,Private room
1254,1.0,1.0,1.0,0.251721976604,8989,41.893115,12.472221,13,3.0,Municipio 1,4.0,145.0,77,1,140078,1242377,Entire home/apt
1255,1.0,1.0,1.0,0.251721976604,8989,41.895007,12.472047,13,2.0,Municipio 1,4.5,51.0,77,150,140078,1242756,Entire home/apt
1256,1.0,1.0,1.0,0.251721976604,8989,41.902297,12.492696,13,2.0,Municipio 1,4.5,88.0,77,49,140078,1310765,Entire home/apt
1257,1.0,1.0,1.0,0.251721976604,8989,41.911155,12.457059,13,1.0,Municipio 1,4.5,104.0,77,3,140078,1622635,Entire home/apt
1258,2.0,1.0,1.0,0.251721976604,8989,41.911134,12.446221,13,1.0,Municipio 1,2.0,67.0,77,0,140078,7417246,Private room
1259,2.0,1.0,1.0,0.251721976604,8989,41.9086,12.496644,13,1.0,Municipio 1,4.0,63.0,77,7,140078,7212288,Private room
1260,1.0,1.0,1.0,0.251721976604,8989,41.898885,12.466353,13,3.0,Municipio 1,4.5,81.0,77,14,140078,1623306,Entire home/apt
1261,1.0,1.0,1.0,0.251721976604,8989,41.911548,12.45145,13,3.0,Municipio 1,5.0,109.0,77,1,140078,1122269,Entire home/apt
1262,1.0,1.0,1.0,0.251721976604,8989,41.894144,12.493846,13,4.0,Municipio 1,2.0,104.0,77,0,140078,7425853,Private room
1263,1.0,1.0,1.0,0.251721976604,8989,41.89555,12.47469,13,2.0,Municipio 1,2.0,109.0,77,0,140078,7203588,Private room
1264,1.0,1.0,1.0,0.251721976604,8989,41.909443,12.467296,13,1.0,Municipio 1,4.5,127.0,77,1,140078,1642427,Private room
1265,1.0,1.0,1.0,0.251721976604,8989,41.900647,12.493695,13,1.0,Municipio 1,5.0,145.0,77,4,140078,7418230,Entire home/apt
1266,1.0,1.0,1.0,0.251721976604,8989,41.895421,12.473254,13,2.0,Municipio 1,5.0,161.0,77,17,140078,1603038,Entire home/apt
1267,1.0,1.0,1.0,0.251721976604,8989,41.89759,12.479629,13,2.0,Municipio 1,4.5,98.0,77,70,140078,1642602,Entire home/apt
1268,1.0,1.0,1.0,0.251721976604,8989,41.90844,12.466899,13,1.0,Municipio 1,3.5,127.0,77,1,140078,1642914,Private room
1269,1.0,1.0,1.0,0.251721976604,8989,41.904878,12.463357,13,1.0,Municipio 1,2.0,46.0,77,0,140078,7220029,Private room
1270,1.0,1.0,1.0,0.251721976604,8989,41.900283,12.475564,13,1.0,Municipio 1,4.0,150.0,77,1,140078,1596320,Private room
1271,1.0,1.0,1.0,0.251721976604,8989,41.911942,12.452269,13,1.0,Municipio 1,2.0,81.0,77,0,140078,7222732,Private room
1272,1.0,1.0,1.0,0.251721976604,8989,41.897932,12.504312,13,1.0,Municipio 1,4.5,81.0,77,28,140078,1594685,Private room
1273,1.0,1.0,1.0,0.251721976604,8989,41.905332,12.47418,13,2.0,Municipio 1,5.0,81.0,77,1,140078,7224408,Entire home/apt
1274,1.0,1.0,1.0,0.251721976604,8989,41.915902,12.455756,13,1.0,Municipio 1,4.0,69.0,77,24,140078,1477083,Private room
1275,1.0,1.0,1.0,0.251721976604,8989,41.895571,12.500514,13,1.0,Municipio 1,4.0,45.0,77,2,140078,7222624,Private room
1276,1.0,1.0,1.0,0.251721976604,8989,41.891814,12.47168,13,1.0,Municipio 1,4.5,138.0,77,10,140078,1617137,Entire home/apt
1277,1.0,1.0,1.0,0.251721976604,8989,41.899565,12.469934,13,2.0,Municipio 1,4.0,162.0,77,2,140078,1123689,Entire home/apt
1278,1.0,1.0,1.0,0.251721976604,8989,41.90257,12.473316,13,2.0,Municipio 1,3.5,184.0,77,1,140078,1123605,Entire home/apt
1279,1.0,1.0,1.0,0.251721976604,8989,41.902129,12.471377,13,2.0,Municipio 1,5.0,138.0,77,36,140078,1127071,Entire home/apt
1280,1.0,1.0,1.0,0.251721976604,8989,41.909097,12.473778,13,1.0,Municipio 1,5.0,138.0,77,4,140078,1127209,Private room
1281,1.0,1.0,1.0,0.251721976604,8989,41.904699,12.460943,13,2.0,Municipio 1,5.0,98.0,77,77,140078,1625984,Entire home/apt
1282,1.0,1.0,1.0,0.251721976604,8989,41.889846,12.497445,13,2.0,Municipio 1,5.0,75.0,77,33,140078,1614053,Private room
1283,1.0,1.0,1.0,0.251721976604,8989,41.881358,12.473101,13,3.0,Municipio 1,5.0,75.0,77,24,140078,1626241,Entire home/apt
1284,1.0,1.0,1.0,0.251721976604,8989,41.889155,12.469354,13,3.0,Municipio 1,4.5,79.0,77,3,140078,7211847,Entire home/apt
1285,1.0,1.0,1.0,0.251721976604,8989,41.901524,12.475833,13,1.0,Municipio 1,5.0,184.0,77,1,140078,1631740,Private room
1286,1.0,1.0,1.0,0.251721976604,8989,41.87358,12.488071,13,2.0,Municipio 1,4.5,109.0,77,2,140078,1128527,Entire home/apt
1287,0.5,1.0,1.0,0.251721976604,8989,41.908263,12.452638,13,2.0,Municipio 1,2.0,58.0,77,0,140078,7413046,Private room
1288,1.0,1.0,1.0,0.251721976604,8989,41.887576,12.477405,13,2.0,Municipio 1,4.5,150.0,77,3,140078,1120536,Entire home/apt
1289,1.0,1.0,1.0,0.251721976604,8989,41.895468,12.511883,13,2.0,Municipio 1,2.0,32.0,77,0,140078,7216673,Private room
1290,3.0,1.0,1.0,0.251721976604,8989,41.922884,12.458051,13,1.0,Municipio 1,2.0,92.0,77,0,140078,1129229,Private room
1291,1.0,1.0,1.0,0.251721976604,8989,41.907309,12.455922,13,1.0,Municipio 1,2.0,114.0,77,0,140078,7210689,Private room
1292,0.5,1.0,1.0,0.251721976604,8989,41.884404,12.49792,13,1.0,Municipio 1,4.5,52.0,77,3,140078,7217505,Private room
1293,0.5,1.0,1.0,0.251721976604,8989,41.882034,12.49736,13,1.0,Municipio 1,4.0,46.0,77,1,140078,7217919,Private room
1294,1.0,1.0,1.0,0.251721976604,8989,41.905996,12.445839,13,1.0,Municipio 1,2.0,109.0,77,0,140078,1126082,Private room
1295,1.0,1.0,1.0,0.251721976604,8989,41.904296,12.458835,13,2.0,Municipio 1,4.0,184.0,77,1,140078,1123336,Entire home/apt
1296,1.0,1.0,1.0,0.251721976604,8989,41.901344,12.50528,13,1.0,Municipio 1,4.0,81.0,77,28,140078,1621564,Private room
1297,1.0,1.0,1.0,0.251721976604,8989,41.896696,12.470191,13,1.0,Municipio 1,2.0,122.0,77,0,140078,7424385,Entire home/apt
1298,2.0,1.0,1.0,0.251721976604,8989,41.891205,12.46777,13,6.0,Municipio 1,4.5,81.0,77,45,140078,1135090,Entire home/apt
1299,1.0,1.0,1.0,0.251721976604,8989,41.890874,12.503543,13,3.0,Municipio 1,4.0,98.0,77,5,140078,1135453,Entire home/apt
1300,2.0,1.0,1.0,0.251721976604,8989,41.887309,12.505792,13,1.0,Municipio 1,5.0,50.0,77,2,140078,7412899,Private room
1301,1.0,1.0,1.0,0.251721976604,8989,41.897189,12.458135,13,2.0,Municipio 1,3.0,115.0,77,6,140078,1132549,Entire home/apt
1302,1.0,1.0,1.0,0.251721976604,8989,41.888268,12.471015,13,3.0,Municipio 1,4.5,67.0,77,32,140078,1163751,Private room
1303,1.0,1.0,1.0,0.251721976604,8989,41.908609,12.44561,13,1.0,Municipio 1,2.0,92.0,77,0,140078,1497920,Private room
1304,2.0,1.0,1.0,0.251721976604,8989,41.896845,12.468221,13,4.0,Municipio 1,2.0,124.0,77,0,140078,1675940,Private room
1305,1.0,1.0,1.0,0.251721976604,8989,41.897098,12.489599,13,3.0,Municipio 1,2.0,86.0,77,0,140078,1675954,Entire home/apt
1306,1.0,1.0,1.0,0.251721976604,8989,41.895966,12.47162,13,3.0,Municipio 1,4.5,109.0,77,17,140078,1677391,Entire home/apt
1307,1.0,1.0,1.0,0.251721976604,8989,41.907467,12.474059,13,3.0,Municipio 1,2.0,181.0,77,0,140078,1164684,Entire home/apt
1308,1.0,1.0,1.0,0.251721976604,8989,41.89389,12.477958,13,2.0,Municipio 1,3.0,114.0,77,4,140078,1674565,Entire home/apt
1309,1.0,1.0,1.0,0.251721976604,8989,41.892373,12.507099,13,1.0,Municipio 1,4.0,97.0,77,2,140078,1161751,Private room
