,bathrooms,bedrooms,bhk,dist_arprt,host_count,latitude,longitude,metrostn_count,minstay,neighborhood,overall_satisfaction,price,rest_count,reviews,review_count,room_id,room_type
7269,1.0,1.0,1.0,0.126760398877,3336,55.702619,12.551055,0,1.0,Norrebro,2.0,55.0,6,0,29095,11997938,Entire home/apt
7270,1.0,1.0,1.0,0.126760398877,3336,55.687332,12.561722,0,2.0,Norrebro,5.0,132.0,6,47,29095,8699209,Entire home/apt
7271,1.0,1.0,1.0,0.126760398877,3336,55.684643,12.558763,0,1.0,Norrebro,2.0,66.0,6,1,29095,10906733,Entire home/apt
7272,1.0,2.0,2.0,0.126760398877,3336,55.687293,12.552775,0,1.0,Norrebro,5.0,121.0,6,5,29095,2537491,Entire home/apt
7273,1.0,1.0,1.0,0.126760398877,3336,55.689583,12.555392,0,3.0,Norrebro,2.0,42.0,6,2,29095,11997742,Private room
7274,1.0,1.0,1.0,0.126760398877,3336,55.691555,12.567325,0,2.0,Norrebro,4.5,70.0,6,6,29095,3353365,Private room
7275,1.0,2.0,2.0,0.126760398877,3336,55.694407,12.543107,0,1.0,Norrebro,5.0,175.0,6,4,29095,3717151,Entire home/apt
7276,1.0,2.0,2.0,0.126760398877,3336,55.684108,12.555314,0,6.0,Norrebro,5.0,79.0,6,3,29095,4432835,Entire home/apt
7277,1.0,2.0,2.0,0.126760398877,3336,55.694578,12.55269,0,2.0,Norrebro,5.0,124.0,6,30,29095,3790447,Entire home/apt
7278,1.0,1.0,1.0,0.126760398877,3336,55.695522,12.546863,0,1.0,Norrebro,5.0,146.0,6,13,29095,8269232,Entire home/apt
7279,1.0,1.0,1.0,0.126760398877,3336,55.707886,12.555757,0,1.0,Norrebro,2.0,70.0,6,0,29095,13274718,Private room
7280,1.0,1.0,1.0,0.126760398877,3336,55.685581,12.553845,0,1.0,Norrebro,4.5,48.0,6,24,29095,3543583,Private room
7281,1.0,1.0,1.0,0.126760398877,3336,55.685737,12.5497,0,4.0,Norrebro,4.5,76.0,6,8,29095,3541469,Entire home/apt
7282,1.0,1.0,1.0,0.126760398877,3336,55.698656,12.545663,0,3.0,Norrebro,5.0,57.0,6,4,29095,11846678,Entire home/apt
7283,1.0,2.0,2.0,0.126760398877,3336,55.690296,12.556944,0,1.0,Norrebro,5.0,183.0,6,9,29095,2434100,Entire home/apt
7284,1.0,1.0,1.0,0.126760398877,3336,55.687421,12.548027,0,2.0,Norrebro,5.0,84.0,6,3,29095,3540526,Entire home/apt
7285,1.0,1.0,1.0,0.126760398877,3336,55.689429,12.553544,0,1.0,Norrebro,5.0,49.0,6,4,29095,3540363,Private room
7286,1.0,1.0,1.0,0.126760398877,3336,55.685122,12.555948,0,3.0,Norrebro,5.0,93.0,6,11,29095,3536137,Entire home/apt
7287,1.0,1.0,1.0,0.126760398877,3336,55.691361,12.557533,0,1.0,Norrebro,5.0,108.0,6,3,29095,10828860,Entire home/apt
7288,1.0,1.0,1.0,0.126760398877,3336,55.692541,12.547872,0,2.0,Norrebro,4.5,116.0,6,25,29095,3532818,Entire home/apt
7289,1.0,1.0,1.0,0.126760398877,3336,55.68978,12.556278,0,1.0,Norrebro,2.0,108.0,6,1,29095,8278478,Entire home/apt
7290,1.0,1.0,1.0,0.126760398877,3336,55.691886,12.538852,0,5.0,Norrebro,2.0,81.0,6,1,29095,11853410,Entire home/apt
7291,1.0,1.0,1.0,0.126760398877,3336,55.692534,12.542169,0,7.0,Norrebro,4.5,58.0,6,29,29095,3530784,Private room
7292,1.0,2.0,2.0,0.126760398877,3336,55.687439,12.556438,0,2.0,Norrebro,4.5,132.0,6,3,29095,3786404,Entire home/apt
7293,1.0,2.0,2.0,0.126760398877,3336,55.694169,12.53744,0,2.0,Norrebro,4.5,132.0,6,16,29095,2425258,Entire home/apt
7294,1.0,2.0,2.0,0.126760398877,3336,55.70171,12.541267,0,15.0,Norrebro,5.0,77.0,6,3,29095,3766497,Entire home/apt
7295,1.0,1.0,1.0,0.126760398877,3336,55.686167,12.545215,0,1.0,Norrebro,5.0,84.0,6,12,29095,3527884,Entire home/apt
7296,1.0,1.0,1.0,0.126760398877,3336,55.697208,12.546436,0,2.0,Norrebro,2.0,77.0,6,2,29095,10916349,Entire home/apt
7297,1.0,1.0,1.0,0.126760398877,3336,55.6986,12.555792,0,1.0,Norrebro,4.5,84.0,6,39,29095,3525859,Entire home/apt
7298,1.0,2.0,2.0,0.126760398877,3336,55.689371,12.560182,0,4.0,Norrebro,5.0,151.0,6,3,29095,3753171,Entire home/apt
7299,1.0,1.0,1.0,0.126760398877,3336,55.695269,12.539422,0,1.0,Norrebro,2.0,101.0,6,2,29095,10915834,Entire home/apt
7300,1.0,1.0,1.0,0.126760398877,3336,55.688865,12.559862,0,2.0,Norrebro,4.5,132.0,6,26,29095,3549120,Entire home/apt
7301,1.0,1.0,1.0,0.126760398877,3336,55.691475,12.557904,0,3.0,Norrebro,2.0,131.0,6,0,29095,8269655,Entire home/apt
7302,1.0,1.0,1.0,0.126760398877,3336,55.688436,12.542471,0,1.0,Norrebro,5.0,88.0,6,8,29095,11839012,Private room
7303,1.0,1.0,1.0,0.126760398877,3336,55.686428,12.548554,0,3.0,Norrebro,4.0,77.0,6,3,29095,3567978,Entire home/apt
7304,1.0,1.0,1.0,0.126760398877,3336,55.692349,12.566393,0,4.0,Norrebro,2.0,84.0,6,1,29095,11840484,Entire home/apt
7305,1.0,2.0,2.0,0.126760398877,3336,55.691934,12.560496,0,2.0,Norrebro,5.0,138.0,6,18,29095,2557865,Entire home/apt
7306,1.0,1.0,1.0,0.126760398877,3336,55.694312,12.549857,0,1.0,Norrebro,5.0,85.0,6,3,29095,3565266,Entire home/apt
7307,1.0,1.0,1.0,0.126760398877,3336,55.695064,12.543042,0,2.0,Norrebro,4.5,74.0,6,12,29095,3530011,Entire home/apt
7308,2.0,2.0,2.0,0.126760398877,3336,55.701782,12.557415,0,4.0,Norrebro,2.0,155.0,6,1,29095,3358647,Entire home/apt
7309,1.0,2.0,2.0,0.126760398877,3336,55.687846,12.563212,0,3.0,Norrebro,4.5,67.0,6,7,29095,4436515,Entire home/apt
7310,1.0,1.0,1.0,0.126760398877,3336,55.693263,12.550755,0,2.0,Norrebro,5.0,95.0,6,7,29095,6101799,Entire home/apt
7311,1.0,1.0,1.0,0.126760398877,3336,55.694432,12.544657,0,3.0,Norrebro,5.0,92.0,6,6,29095,8909883,Entire home/apt
7312,1.0,2.0,2.0,0.126760398877,3336,55.701776,12.542808,0,5.0,Norrebro,2.0,48.0,6,2,29095,3114270,Entire home/apt
7313,1.0,1.0,1.0,0.126760398877,3336,55.700228,12.549551,0,1.0,Norrebro,2.0,31.0,6,0,29095,8611396,Shared room
